2.015240000000000009e+02,9.959877999999999787e+00
2.015300000000000011e+02,1.005564599999999942e+01
2.015360000000000014e+02,9.940725000000000477e+00
2.015420000000000016e+02,9.950302000000000646e+00
2.015469999999999970e+02,9.959877999999999787e+00
2.015529999999999973e+02,9.988609000000000293e+00
2.015589999999999975e+02,9.902418000000000831e+00
2.015649999999999977e+02,1.002691599999999994e+01
2.015709999999999980e+02,9.902418000000000831e+00
2.015769999999999982e+02,9.950302000000000646e+00
2.015829999999999984e+02,9.969454999999999956e+00
2.015879999999999939e+02,9.988609000000000293e+00
2.015939999999999941e+02,9.931148000000000309e+00
2.015999999999999943e+02,9.979032000000000124e+00
2.016059999999999945e+02,9.950302000000000646e+00
2.016119999999999948e+02,9.969454999999999956e+00
2.016179999999999950e+02,9.921571000000000140e+00
2.016239999999999952e+02,9.979032000000000124e+00
2.016289999999999907e+02,9.902418000000000831e+00
2.016349999999999909e+02,9.931148000000000309e+00
2.016409999999999911e+02,9.902418000000000831e+00
2.016469999999999914e+02,9.911993999999999971e+00
2.016529999999999916e+02,9.883264000000000493e+00
2.016589999999999918e+02,9.950302000000000646e+00
2.016639999999999873e+02,9.959877999999999787e+00
2.016699999999999875e+02,9.969454999999999956e+00
2.016759999999999877e+02,9.921571000000000140e+00
2.016819999999999879e+02,9.950302000000000646e+00
2.016879999999999882e+02,9.950302000000000646e+00
2.016939999999999884e+02,9.979032000000000124e+00
2.016999999999999886e+02,9.911993999999999971e+00
2.017050000000000125e+02,9.969454999999999956e+00
2.017110000000000127e+02,9.940725000000000477e+00
2.017170000000000130e+02,9.940725000000000477e+00
2.017230000000000132e+02,1.002691599999999994e+01
2.017290000000000134e+02,9.931148000000000309e+00
2.017350000000000136e+02,9.950302000000000646e+00
2.017400000000000091e+02,9.931148000000000309e+00
2.017460000000000093e+02,9.950302000000000646e+00
2.017520000000000095e+02,1.001733899999999977e+01
2.017580000000000098e+02,9.969454999999999956e+00
2.017640000000000100e+02,9.911993999999999971e+00
2.017700000000000102e+02,9.883264000000000493e+00
2.017760000000000105e+02,1.001733899999999977e+01
2.017820000000000107e+02,9.864110000000000156e+00
2.017870000000000061e+02,9.902418000000000831e+00
2.017930000000000064e+02,9.959877999999999787e+00
2.017990000000000066e+02,9.911993999999999971e+00
2.018050000000000068e+02,9.940725000000000477e+00
2.018110000000000070e+02,9.959877999999999787e+00
2.018170000000000073e+02,9.988609000000000293e+00
2.018230000000000075e+02,9.940725000000000477e+00
2.018280000000000030e+02,9.969454999999999956e+00
2.018340000000000032e+02,1.000776199999999960e+01
2.018400000000000034e+02,1.002691599999999994e+01
2.018460000000000036e+02,9.940725000000000477e+00
2.018520000000000039e+02,9.892841000000000662e+00
2.018580000000000041e+02,9.931148000000000309e+00
2.018640000000000043e+02,9.969454999999999956e+00
2.018700000000000045e+02,9.902418000000000831e+00
2.018750000000000000e+02,1.002691599999999994e+01
2.018810000000000002e+02,9.969454999999999956e+00
2.018870000000000005e+02,9.892841000000000662e+00
2.018930000000000007e+02,9.950302000000000646e+00
2.018990000000000009e+02,9.979032000000000124e+00
2.019050000000000011e+02,9.979032000000000124e+00
2.019110000000000014e+02,9.921571000000000140e+00
2.019170000000000016e+02,9.959877999999999787e+00
2.019219999999999970e+02,9.883264000000000493e+00
2.019279999999999973e+02,9.950302000000000646e+00
2.019339999999999975e+02,9.921571000000000140e+00
2.019399999999999977e+02,9.950302000000000646e+00
2.019459999999999980e+02,9.979032000000000124e+00
2.019519999999999982e+02,1.000776199999999960e+01
2.019579999999999984e+02,1.003649300000000011e+01
2.019639999999999986e+02,9.940725000000000477e+00
2.019689999999999941e+02,9.950302000000000646e+00
2.019749999999999943e+02,9.873687000000000324e+00
2.019809999999999945e+02,9.950302000000000646e+00
2.019869999999999948e+02,9.969454999999999956e+00
2.019929999999999950e+02,9.950302000000000646e+00
2.019989999999999952e+02,9.931148000000000309e+00
2.020049999999999955e+02,9.988609000000000293e+00
2.020099999999999909e+02,9.959877999999999787e+00
2.020159999999999911e+02,9.940725000000000477e+00
2.020219999999999914e+02,9.921571000000000140e+00
2.020279999999999916e+02,9.931148000000000309e+00
2.020339999999999918e+02,9.902418000000000831e+00
2.020399999999999920e+02,9.959877999999999787e+00
2.020449999999999875e+02,9.979032000000000124e+00
2.020509999999999877e+02,9.950302000000000646e+00
2.020569999999999879e+02,1.001733899999999977e+01
2.020629999999999882e+02,9.950302000000000646e+00
2.020689999999999884e+02,9.950302000000000646e+00
2.020749999999999886e+02,9.921571000000000140e+00
2.020809999999999889e+02,9.883264000000000493e+00
2.020869999999999891e+02,9.911993999999999971e+00
2.020920000000000130e+02,9.931148000000000309e+00
2.020980000000000132e+02,9.998186000000000462e+00
2.021040000000000134e+02,9.969454999999999956e+00
2.021100000000000136e+02,9.969454999999999956e+00
2.021160000000000139e+02,9.931148000000000309e+00
2.021220000000000141e+02,9.969454999999999956e+00
2.021279999999999859e+02,9.931148000000000309e+00
2.021330000000000098e+02,9.950302000000000646e+00
2.021390000000000100e+02,9.902418000000000831e+00
2.021450000000000102e+02,9.902418000000000831e+00
2.021510000000000105e+02,9.998186000000000462e+00
2.021570000000000107e+02,9.950302000000000646e+00
2.021630000000000109e+02,9.931148000000000309e+00
2.021690000000000111e+02,9.979032000000000124e+00
2.021740000000000066e+02,9.931148000000000309e+00
2.021800000000000068e+02,1.002691599999999994e+01
2.021860000000000070e+02,9.979032000000000124e+00
2.021920000000000073e+02,1.003649300000000011e+01
2.021980000000000075e+02,1.003649300000000011e+01
2.022040000000000077e+02,9.950302000000000646e+00
2.022100000000000080e+02,9.931148000000000309e+00
2.022160000000000082e+02,9.979032000000000124e+00
2.022210000000000036e+02,9.969454999999999956e+00
2.022270000000000039e+02,9.931148000000000309e+00
